Round,Timestamp,Depth,CA_Count,ROA_Count,BB_Count,Line_Cov_Percent
367,2026-02-04T15:20:15.469519,24,64,100,23482,N/A
368,2026-02-04T15:20:23.185777,57,61,100,21652,N/A
369,2026-02-04T15:20:30.263803,36,60,100,23565,N/A
370,2026-02-04T15:20:38.138558,71,89,100,21940,N/A
371,2026-02-04T15:20:45.048858,93,41,100,22358,N/A
372,2026-02-04T15:20:52.368160,84,61,100,21780,N/A
373,2026-02-04T15:20:59.063582,26,21,100,22112,N/A
374,2026-02-04T15:21:05.853221,54,23,100,22109,N/A
375,2026-02-04T15:21:12.906990,23,55,100,23416,N/A
376,2026-02-04T15:21:19.688926,54,6,100,21760,N/A
377,2026-02-04T15:21:26.379702,51,18,100,21957,N/A
378,2026-02-04T15:21:33.134650,6,25,100,22215,N/A
379,2026-02-04T15:21:40.204269,85,42,100,22308,N/A
380,2026-02-04T15:21:46.724884,33,8,100,21823,N/A
381,2026-02-04T15:21:53.449515,2,49,100,22959,N/A
382,2026-02-04T15:21:59.882616,10,6,100,21676,N/A
383,2026-02-04T15:22:06.430189,70,22,100,22096,N/A
384,2026-02-04T15:22:13.685018,40,52,100,22571,N/A
386,2026-02-04T15:22:20.475734,48,19,100,22057,N/A
385,2026-02-04T15:22:28.423725,95,94,100,21683,N/A
387,2026-02-04T15:22:34.709025,16,1,100,21743,N/A
388,2026-02-04T15:22:41.467222,24,68,100,23451,N/A
389,2026-02-04T15:22:49.365110,57,76,100,22437,N/A
390,2026-02-04T15:22:56.068997,59,14,100,21889,N/A
391,2026-02-04T15:23:03.566456,62,72,100,22305,N/A
392,2026-02-04T15:23:10.676121,98,51,100,22271,N/A
393,2026-02-04T15:23:17.794757,2,87,100,23533,N/A
395,2026-02-04T15:23:24.324019,94,6,100,21793,N/A
394,2026-02-04T15:23:31.207264,1,90,100,23554,N/A
396,2026-02-04T15:23:38.506401,18,86,100,23620,N/A
397,2026-02-04T15:23:45.919700,18,43,100,22527,N/A
399,2026-02-04T15:23:52.573544,66,3,100,21732,N/A
398,2026-02-04T15:23:59.742206,51,63,100,22411,N/A
400,2026-02-04T15:24:06.278312,12,4,100,21768,N/A
401,2026-02-04T15:24:12.609665,59,1,100,21740,N/A
402,2026-02-04T15:24:20.126535,87,84,100,21635,N/A
403,2026-02-04T15:24:27.445861,99,69,100,22053,N/A
404,2026-02-04T15:24:34.134699,78,22,100,22038,N/A
405,2026-02-04T15:24:41.697379,48,63,100,22450,N/A
406,2026-02-04T15:24:48.223390,66,7,100,21732,N/A
408,2026-02-04T15:24:54.765766,28,7,100,21782,N/A
407,2026-02-04T15:25:02.299722,32,93,100,23699,N/A
409,2026-02-04T15:25:10.078120,97,62,100,22239,N/A
410,2026-02-04T15:25:17.476547,31,99,100,23768,N/A
411,2026-02-04T15:25:25.302013,17,94,100,23661,N/A
412,2026-02-04T15:25:33.144759,66,51,100,22255,N/A
413,2026-02-04T15:25:39.851915,3,31,100,22414,N/A
414,2026-02-04T15:25:46.308373,54,7,100,21825,N/A
416,2026-02-04T15:25:52.862104,28,7,100,21814,N/A
415,2026-02-04T15:26:00.286227,48,80,100,22515,N/A
417,2026-02-04T15:26:07.431486,57,47,100,22362,N/A
418,2026-02-04T15:26:15.029188,56,99,100,23411,N/A
419,2026-02-04T15:26:22.712321,57,89,100,22436,N/A
420,2026-02-04T15:26:29.675481,4,36,100,22344,N/A
