Round,Timestamp,Depth,CA_Count,ROA_Count,BB_Count,Line_Cov_Percent
385,2026-02-04T15:22:29.296919,95,94,100,24918,N/A
387,2026-02-04T15:22:35.531521,16,1,100,27984,N/A
388,2026-02-04T15:22:42.386162,24,68,100,28206,N/A
389,2026-02-04T15:22:50.272543,57,76,100,25514,N/A
390,2026-02-04T15:22:56.934831,59,14,100,28857,N/A
391,2026-02-04T15:23:04.438032,62,72,100,25381,N/A
392,2026-02-04T15:23:11.531053,98,51,100,25217,N/A
393,2026-02-04T15:23:18.713166,2,87,100,29657,N/A
395,2026-02-04T15:23:25.162870,94,6,100,28699,N/A
394,2026-02-04T15:23:32.099582,1,90,100,29375,N/A
396,2026-02-04T15:23:39.490825,18,86,100,29430,N/A
397,2026-02-04T15:23:46.821352,18,43,100,28876,N/A
399,2026-02-04T15:23:53.394906,66,3,100,28252,N/A
398,2026-02-04T15:24:00.631456,51,63,100,25283,N/A
400,2026-02-04T15:24:07.098669,12,4,100,28183,N/A
401,2026-02-04T15:24:13.424690,59,1,100,27963,N/A
402,2026-02-04T15:24:20.964391,87,84,100,24730,N/A
403,2026-02-04T15:24:28.307797,99,69,100,25100,N/A
404,2026-02-04T15:24:35.036352,78,22,100,28520,N/A
405,2026-02-04T15:24:42.592774,48,63,100,25289,N/A
406,2026-02-04T15:24:49.043355,66,7,100,28769,N/A
408,2026-02-04T15:24:55.591323,28,7,100,28787,N/A
407,2026-02-04T15:25:03.237024,32,93,100,28070,N/A
409,2026-02-04T15:25:10.948785,97,62,100,25078,N/A
410,2026-02-04T15:25:18.423342,31,99,100,28270,N/A
411,2026-02-04T15:25:26.254098,17,94,100,29771,N/A
412,2026-02-04T15:25:34.023681,66,51,100,25252,N/A
413,2026-02-04T15:25:40.711115,3,31,100,28892,N/A
414,2026-02-04T15:25:47.186011,54,7,100,28800,N/A
416,2026-02-04T15:25:53.673264,28,7,100,28775,N/A
415,2026-02-04T15:26:01.196547,48,80,100,25262,N/A
417,2026-02-04T15:26:08.284287,57,47,100,25378,N/A
418,2026-02-04T15:26:15.947137,56,99,100,25857,N/A
419,2026-02-04T15:26:23.629796,57,89,100,25603,N/A
420,2026-02-04T15:26:30.527467,4,36,100,28877,N/A
421,2026-02-04T15:26:37.264726,55,19,100,28817,N/A
422,2026-02-04T15:26:43.945295,22,8,100,28824,N/A
423,2026-02-04T15:26:50.980716,76,37,100,27136,N/A
424,2026-02-04T15:26:58.373479,67,66,100,25096,N/A
425,2026-02-04T15:27:04.889786,38,11,100,28908,N/A
426,2026-02-04T15:27:11.814561,23,16,100,28784,N/A
427,2026-02-04T15:27:18.684973,37,18,100,28619,N/A
428,2026-02-04T15:27:25.801439,10,51,100,29586,N/A
429,2026-02-04T15:27:33.703855,58,72,100,25492,N/A
430,2026-02-04T15:27:40.239975,17,14,100,28903,N/A
431,2026-02-04T15:27:47.478220,100,44,100,25638,N/A
432,2026-02-04T15:27:54.074063,2,32,100,28992,N/A
433,2026-02-04T15:28:00.515034,79,10,100,28916,N/A
434,2026-02-04T15:28:07.093380,53,4,100,28220,N/A
435,2026-02-04T15:28:14.164008,64,55,100,25118,N/A
436,2026-02-04T15:28:20.953683,96,31,100,25719,N/A
437,2026-02-04T15:28:27.791252,41,30,100,27400,N/A
438,2026-02-04T15:28:35.583638,57,94,100,25464,N/A
439,2026-02-04T15:28:42.980806,31,81,100,28038,N/A
440,2026-02-04T15:28:50.818718,55,86,100,25453,N/A
441,2026-02-04T15:28:57.895752,67,46,100,25250,N/A
442,2026-02-04T15:29:04.533248,45,19,100,28743,N/A
443,2026-02-04T15:29:12.223068,65,88,100,25489,N/A
444,2026-02-04T15:29:19.785100,91,80,100,24956,N/A
